PaperID,Title,DOI,url
608,"A Hybrid Sensitivity Analysis for Use in Early Design",10.1115/DETC2009-871,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649926
609,"Integrated Pahl and Beitz and the Theory of Inventive Problem Solving for the Conceptual Design of Multi-Domain Systems",10.1115/DETC2009-873,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649928
610,"Empirical Analysis of Transformers in the Development of a Storyboarding Methodology",10.1115/DETC2009-874,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649929
611,"A Function-Based Strategy for Analysis of Energy Systems in Transportation Vehicles",10.1115/DETC2009-874,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649931
612,"2D Multi-Objective Placement Algorithm for Free-Form Components",10.1115/DETC2009-876,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649933
613,"OPAS: Ontology Processing for Assisted Synthesis of Conceptual Design Solutions",10.1115/DETC2009-877,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649934
614,"Optimization of Machine Product Designs From Deeper Level Characteristics Using Collaboration Theory Concepts",10.1115/DETC2009-869,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649935
615,"The Effect of Reward Interdependence of Strategies in Evolutionary Multi-Agent Systems",10.1115/DETC2009-872,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649937
616,"Approach to Evaluate and Implement Information Systems That Satisfy Your Goals",10.1115/DETC2009-873,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649938
617,"Bayesian Networks for Set-Based Collaborative Design",10.1115/DETC2009-875,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649940
618,"Separating Design Optimization Problems for Bounded Rational Designers",10.1115/DETC2009-864,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649942
619,"Interactive Functional Reparameterization of Geometric Models",10.1115/DETC2009-875,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649943
620,"Entropic Method for Sequencing Discrete Design Decisions",10.1115/DETC2009-876,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649945
621,"Integration of Supply Chain Decisions at the Conceptual Design Stage: A Repository Enabled Decision Tool",10.1115/DETC2009-876,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649946
622,"Bayesian Hierarchical Choice Modeling Framework for Capturing Heterogeneous Preferences in Engineering System Design",10.1115/DETC2009-870,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649948
623,"A Comparative Study of Data-Intensive Demand Modeling Techniques in Relation to Product Design and Development",10.1115/DETC2009-870,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649949
624,"A Mixed Logit Choice Modeling Approach Using Customer Satisfaction Surveys to Support Engineering Design",10.1115/DETC2009-870,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649951
625,"Methods for Evaluating Suitability of Econometric Demand Models in Design for Market Systems",10.1115/DETC2009-871,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649952
626,"Usage Coverage Model for Choice Modeling: Principles",10.1115/DETC2009-875,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649954
627,"Assessing Fusibility in Enrichment Methods for Disparate Customer Data Sets",10.1115/DETC2009-877,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649955
628,"A Multi-Scale Design for a Robust Hydrogen Storage Tank",10.1115/DETC2009-870,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649957
629,"Metamorphosis of Periodic Surface Models",10.1115/DETC2009-871,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649958
630,"A Design Exploration Method for Adaptive Design Systems",10.1115/DETC2009-872,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649960
631,"Microstructure-Mediated Integration of Material and Product Design: Undersea Submersible",10.1115/DETC2009-872,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649961
632,"A Multiscale Design Methodology for Designing Hierarchical Multiscale Systems Considering Random Field Uncertainty",10.1115/DETC2009-874,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649963
633,"Parallel Population Based Incremental Learning With GPU Acceleration for Nonlinear Optimization",10.1115/DETC2009-861,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649964
634,"On the Application of Multi-Objective Parallel Asynchronous Particle Swarm Optimization to Engineering Design Problems",10.1115/DETC2009-869,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649966
635,"Particle Swarm Methodologies for Engineering Design Optimization",10.1115/DETC2009-872,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649967
636,"A Regularized Inexact Penalty Decomposition Algorithm for Multidisciplinary Design Optimization Problem With Complementarity Constraints",10.1115/DETC2009-872,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649968
637,"Hierarchical Optimization-Based Approach for Two-Dimensional Rectangular Layout Design Problems",10.1115/DETC2009-874,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649969
638,"Optimized Mask Image Projection for Solid Freeform Fabrication",10.1115/DETC2009-862,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649971
639,"An Approach to Support the Implementation of Product Configuration Tools",10.1115/DETC2009-867,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649973
640,"Shapley Value Based Attribute Selection for Configurators",10.1115/DETC2009-869,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649974
641,"The Effect of Toolpath Intersection Angle in Metal Deposition",10.1115/DETC2009-873,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649975
642,"Selection of Part Orientation for Multi-Axis Hybrid Manufacturing Process",10.1115/DETC2009-873,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649977
643,"Modeling of Geometric Variations Within a Tolerance-Zone for Circular Runout",10.1115/DETC2009-862,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649978
644,"Representation and Automated Generation of Analysis Feature Model for Finite Element Analysis",10.1115/DETC2009-863,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649979
645,"Neutral Definition and Recognition of Assembly Features for Legacy Systems Reverse Engineering",10.1115/DETC2009-867,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649981
646,"Modeling and Virtual Reality Realization of Coupled Processes in Integrated Open-Die Forging Plant",10.1115/DETC2009-868,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649982
647,"Path Planning in Topologically Evolving Planar Environments",10.1115/DETC2009-876,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649984
648,"An Application of Shape Grammars to Planning for CNC Machining",10.1115/DETC2009-868,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649985
649,"Design Language for Airplane Geometries Using the Unified Modeling Language",10.1115/DETC2009-873,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649986
650,"Recognizing Network-Like Hand-Drawn Sketches: A Convolutional Neural Network Approach",10.1115/DETC2009-874,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649988
651,"Learning Geometric Design Knowledge From Conceptual Sketches and Its Utilization in Shape Creation and Optimization",10.1115/DETC2009-874,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649989
652,"A Text Understanding Interface for Physical System Modeling and Simulation",10.1115/DETC2009-878,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649991
653,"Performance Comparison of Metamodeling Methods From the Perspective of Sample Quality Merits",10.1115/DETC2009-862,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649992
654,"Response Surface Algorithms for Engine Mount Optimization in Motorcycles",10.1115/DETC2009-864,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649994
655,"Development of Adaptive RBF-HDMR Model for Approximating High Dimensional Problems",10.1115/DETC2009-865,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649995
656,"Conservative Prediction via Safety Margin: Design Through Cross-Validation and Benefits of Multiple Surrogates",10.1115/DETC2009-870,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649996
657,"Hybrid and Adaptive Metamodel Based Global Optimization",10.1115/DETC2009-871,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649998
658,"Ensemble of Meta-Models Based on Local Error Measure Using Cross-Validation",10.1115/DETC2009-872,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649999
659,"Empirical Similarity Analysis Using Adaptive Trigonometric Functions",10.1115/DETC2009-874,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650001
660,"Valuable Theoretical Lessons Learned From the Application of Metamodels to a Variety of Industrial Problems",10.1115/DETC2009-876,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650002
661,"Design of Honeycomb Meta-Materials for High Shear Flexure",10.1115/DETC2009-877,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650004
662,"Optimal Design of a 3-DOF Parallel Micromanipulator",10.1115/DETC2009-862,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650005
663,"Interval Uncertainty Reduction and Single-Disciplinary Sensitivity Analysis With Multi-Objective Optimization",10.1115/DETC2009-862,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650007
664,"Design Improvement by Sensitivity Analysis (DISA) Under Interval Uncertainty Using Multi-Objective Optimization",10.1115/DETC2009-871,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650008
666,"A Comparison of Metamodel-Assisted Pre-Screening Criteria for Multi-Objective Genetic Algorithms",10.1115/DETC2009-877,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650009
667,"Analysis of Avoided Carbon-Dioxide Due to Photovoltaic and Wind Turbine Technologies Displacing Electrical Peaking Facilities",10.1115/DETC2009-865,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650011
668,"A Structural Optimization Method for Universal Design of Compliant Mechanism Scissors",10.1115/DETC2009-865,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650012
669,"Integrated Optimization for Supporting Functional and Layout Designs During Conceptual Design Phase",10.1115/DETC2009-868,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650014
670,"Simulation and Optimization of the Water-Jet Cleaning Process",10.1115/DETC2009-868,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650015
671,"Optimal Plug-in Hybrid Electric Vehicle Design and Allocation for Diverse Charging Patterns",10.1115/DETC2009-875,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650017
672,"Customer-Centric Product Modeling for Rapid Product Identification in One-of-a-Kind Production",10.1115/DETC2009-862,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650018
673,"Designing Product Families With Competition: A Design for Market Systems Approach",10.1115/DETC2009-864,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650020
674,"Automated Design of an Industrial Robot Family",10.1115/DETC2009-866,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650021
675,"A Design Method for Developing a Universal Product Family in a Dynamic Market Environment",10.1115/DETC2009-867,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650023
676,"Analysis of Product Flexibility for Future Evolution Based on Design Guidelines and a High-Definition Design Structure Matrix",10.1115/DETC2009-871,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650024
677,"Product Modular Design Using Atomic Theory",10.1115/DETC2009-871,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650026
678,"Shape Commonalization to Develop Common Platform for Product Family",10.1115/DETC2009-873,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650027
679,"Product Platform Selection in Lower-Dimensional Manifold Spaces",10.1115/DETC2009-874,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650029
680,"Are We There Yet? Investigating the Role of Design Process Architecture in Convergence Time",10.1115/DETC2009-875,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1650030
